source,target,type,distance,Delta_Entropy,Sorenson_Similarity
29,85,0,27.85677655436824,0.0,0.14285714285714285
84,85,0,15.0,0.6365141682948128,0.18181818181818182
85,83,0,41.78516483155236,0.410116318288409,0.3333333333333333
86,41,1,35.22782990761707,0.2628953487208475,0.16666666666666666
35,86,0,32.2490309931942,0.1522188263303993,0.26666666666666666
42,86,0,21.93171219946131,0.410116318288409,0.3076923076923077
86,87,0,18.35755975068582,0.410116318288409,0.3076923076923077
42,87,0,27.313000567495326,0.0,0.16666666666666666
34,87,0,18.35755975068582,0.0,0.3333333333333333
87,36,0,34.36568055487916,0.0,0.42857142857142855
87,35,0,20.615528128088304,0.5623351446188083,0.0
45,88,0,35.4682957019364,0.0,0.4
43,88,0,69.6419413859206,0.0,0.11764705882352941
89,88,0,53.150729063673246,0.0,0.25
43,89,0,65.0,0.0,0.23529411764705882
89,42,0,44.28317965096906,0.0,0.2857142857142857
86,89,0,27.784887978899608,0.410116318288409,0.26666666666666666
89,90,0,21.93171219946131,0.45056120886630463,0.42857142857142855
90,91,0,15.0,0.45056120886630463,0.36363636363636365
91,89,0,31.240998703626616,0.0,0.0
88,91,0,29.410882339705484,0.0,0.3076923076923077
90,92,0,28.653097563788805,0.18595295942850815,0.3333333333333333
89,92,0,17.08800749063506,0.6365141682948128,0.14285714285714285
41,92,1,18.027756377319946,0.036497498714443743,0.36363636363636365
92,86,0,30.066592756745816,0.22639785000640378,0.15384615384615385
90,80,1,70.03570517957252,0.4473845159904751,0.25
92,80,1,51.10772935672255,0.2614315565619669,0.25
93,40,1,291.0154635066666,0.3433702681187887,0.26666666666666666
80,93,1,97.082439194738,0.16232378509798506,0.3333333333333333
91,93,0,20.615528128088304,0.7356219397587946,0.3076923076923077
88,93,0,29.154759474226502,0.7356219397587946,0.375
93,90,0,32.2490309931942,0.28506073089249,0.2857142857142857
11,94,0,70.60453243241541,0.37677016125643675,0.42857142857142855
12,94,0,87.11486669908874,0.37677016125643675,0.13333333333333333
17,94,0,45.89117562233506,0.033346157031972246,0.13333333333333333
25,94,0,38.8329756778952,0.12363226228175112,0.3076923076923077
15,94,0,51.66236541235796,0.37677016125643675,0.375
94,13,0,68.26419266350405,0.37677016125643675,0.2857142857142857
94,16,0,75.23961722390672,0.027938065413404822,0.23529411764705882
50,95,0,80.22468448052632,0.0,0.2222222222222222
67,95,0,30.083217912982647,0.0,0.13333333333333333
48,95,0,51.85556864985669,0.0,0.15384615384615385
95,47,0,74.52516353554684,0.0,0.14285714285714285
69,95,0,69.35416353759881,0.0,0.13333333333333333
95,49,0,73.97972695272672,0.0,0.14285714285714285
96,50,0,37.8021163428716,0.0,0.26666666666666666
61,96,0,39.20459156782532,0.0,0.15384615384615385
62,96,0,34.20526275297414,0.0,0.0
96,63,0,59.481089431852205,0.0,0.36363636363636365
97,46,0,36.87817782917155,0.0,0.14285714285714285
97,51,0,51.42956348249516,0.0,0.26666666666666666
97,47,0,44.01136216933077,0.0,0.46153846153846156
44,98,0,44.10215414239989,0.0,0.46153846153846156
45,98,0,56.302753041036986,0.0,0.26666666666666666
47,98,0,41.10960958218893,0.0,0.42857142857142855
95,98,0,80.32434251209281,0.0,0.125
98,50,0,98.18350166906862,0.0,0.1111111111111111
98,97,0,57.28001396647874,0.0,0.4
46,99,0,51.15662224971465,0.0,0.3076923076923077
97,99,0,36.124783736376884,0.0,0.46153846153846156
100,97,0,28.861739379323623,0.0,0.3076923076923077
98,100,0,49.47726750741192,0.0,0.14285714285714285
99,100,0,17.029386365926403,0.0,0.16666666666666666
100,45,0,61.40032573203501,0.0,0.3076923076923077
93,101,0,88.02272433866155,0.7356219397587946,0.13333333333333333
99,101,0,21.2602916254693,0.0,0.15384615384615385
101,46,0,66.09841147864296,0.0,0.2857142857142857
53,101,0,120.01666550941998,0.0,0.15384615384615385
88,102,0,38.3275357934736,0.0,0.13333333333333333
45,102,0,30.083217912982647,0.0,0.14285714285714285
100,102,0,49.24428900898052,0.0,0.3076923076923077
102,99,0,49.36598018878993,0.0,0.3076923076923077
101,102,0,41.340053217188775,0.0,0.2857142857142857
103,101,0,33.13608305156178,0.0,0.15384615384615385
93,103,0,55.00909015790027,0.7356219397587946,0.2857142857142857
102,103,0,19.1049731745428,0.0,0.0
103,88,0,46.647615158762406,0.0,0.2857142857142857
